CD_DEPT;CD_NOM;NOM_CITE;DUREE;CODAGE;AUTRE;CD_SL;CD_OCC_STATUT_BIOLOGIQUE
30;103056;Hyacinthoides italica;;1;;16;
34;103056;Hyacinthoides italica;;1;;16;
48;103308;Hypericum nummularium;;1;;16;
11;103308;Hypericum nummularium;;1;;16;
66;103308;Hypericum nummularium;;1;;16;
30;103308;Hypericum nummularium;;1;;16;
34;103308;Hypericum nummularium;;1;;16;
48;103746;Iris latifolia;;1;;16;
11;103746;Iris latifolia;;1;;16;
66;103746;Iris latifolia;;1;;16;
30;103746;Iris latifolia;;1;;16;
34;103746;Iris latifolia;;1;;16;
48;103800;Iris xiphium;;1;;16;
11;103800;Iris xiphium;;1;;16;
66;103800;Iris xiphium;;1;;16;
30;103800;Iris xiphium;;1;;16;
34;103800;Iris xiphium;;1;;16;
48;103846;Isoetes setacea;;1;;16;
11;103846;Isoetes setacea;;1;;16;
66;103846;Isoetes setacea;;1;;16;
30;103846;Isoetes setacea;;1;;16;
34;103846;Isoetes setacea;;1;;16;
48;105908;Ligularia sibirica;;1;;16;
11;105908;Ligularia sibirica;;1;;16;
66;105908;Ligularia sibirica;;1;;16;
30;105908;Ligularia sibirica;;1;;16;
34;105908;Ligularia sibirica;;1;;16;
48;106053;Limonium companyonis;;1;;16;
11;106053;Limonium companyonis;;1;;16;
66;106053;Limonium companyonis;;1;;16;
30;106053;Limonium companyonis;;1;;16;
34;106053;Limonium companyonis;;1;;16;
48;106068;Limonium duriusculum;;1;;16;
11;106068;Limonium duriusculum;;1;;16;
66;106068;Limonium duriusculum;;1;;16;
30;106068;Limonium duriusculum;;1;;16;
34;106068;Limonium duriusculum;;1;;16;
48;106998;Diphasiastrum alpinum;;1;;16;
11;106998;Diphasiastrum alpinum;;1;;16;
66;106998;Diphasiastrum alpinum;;1;;16;
30;106998;Diphasiastrum alpinum;;1;;16;
34;106998;Diphasiastrum alpinum;;1;;16;
48;107024;Diphasiastrum tristachyum;;1;;16;
11;107024;Diphasiastrum tristachyum;;1;;16;
66;107024;Diphasiastrum tristachyum;;1;;16;
30;107024;Diphasiastrum tristachyum;;1;;16;
34;107024;Diphasiastrum tristachyum;;1;;16;
48;107086;Lysimachia thyrsiflora;;1;;16;
11;107086;Lysimachia thyrsiflora;;1;;16;
66;107086;Lysimachia thyrsiflora;;1;;16;
30;107086;Lysimachia thyrsiflora;;1;;16;
34;107086;Lysimachia thyrsiflora;;1;;16;
48;107176;Malcolmia africana;;1;;16;
11;107176;Malcolmia africana;;1;;16;
66;107176;Malcolmia africana;;1;;16;
30;107176;Malcolmia africana;;1;;16;
34;107176;Malcolmia africana;;1;;16;
48;107409;Marsilea strigosa;;1;;16;
11;107409;Marsilea strigosa;;1;;16;
66;107409;Marsilea strigosa;;1;;16;
30;107409;Marsilea strigosa;;1;;16;
34;107409;Marsilea strigosa;;1;;16;
48;109498;Neotinea lactea;;1;;16;
11;109498;Neotinea lactea;;1;;16;
66;109498;Neotinea lactea;;1;;16;
30;109498;Neotinea lactea;;1;;16;
34;109498;Neotinea lactea;;1;;16;
48;109631;Nigella papillosa;;1;;16;
11;109631;Nigella papillosa;;1;;16;
66;109631;Nigella papillosa;;1;;16;
30;109631;Nigella papillosa;;1;;16;
34;109631;Nigella papillosa;;1;;16;
48;110325;Ophrys truncata;;1;;16;
11;110325;Ophrys truncata;;1;;16;
66;110325;Ophrys truncata;;1;;16;
30;110325;Ophrys truncata;;1;;16;
34;110325;Ophrys truncata;;1;;16;
48;110341;Ophrys exaltata subsp. splendida;;1;;16;
11;110341;Ophrys exaltata subsp. splendida;;1;;16;
66;110341;Ophrys exaltata subsp. splendida;;1;;16;
30;110341;Ophrys exaltata subsp. splendida;;1;;16;
34;110341;Ophrys exaltata subsp. splendida;;1;;16;
48;110354;Ophrys aveyronensis;;1;;16;
11;110354;Ophrys aveyronensis;;1;;16;
66;110354;Ophrys aveyronensis;;1;;16;
30;110354;Ophrys aveyronensis;;1;;16;
34;110354;Ophrys aveyronensis;;1;;16;
48;110483;Ophrys tenthredinifera;;1;;16;
11;110483;Ophrys tenthredinifera;;1;;16;
66;110483;Ophrys tenthredinifera;;1;;16;
30;110483;Ophrys tenthredinifera;;1;;16;
34;110483;Ophrys tenthredinifera;;1;;16;
48;110994;Orchis spitzelii;;1;;16;
11;110994;Orchis spitzelii;;1;;16;
66;110994;Orchis spitzelii;;1;;16;
30;110994;Orchis spitzelii;;1;;16;
34;110994;Orchis spitzelii;;1;;16;
48;113548;Pilularia minuta;;1;;16;
11;113548;Pilularia minuta;;1;;16;
66;113548;Pilularia minuta;;1;;16;
30;113548;Pilularia minuta;;1;;16;
34;113548;Pilularia minuta;;1;;16;
48;113975;Plantago subulata;;1;;16;
11;113975;Plantago subulata;;1;;16;
66;113975;Plantago subulata;;1;;16;
30;113975;Plantago subulata;;1;;16;
34;113975;Plantago subulata;;1;;16;
48;118192;Rosa gallica;;1;;16;
11;118192;Rosa gallica;;1;;16;
66;118192;Rosa gallica;;1;;16;
30;118192;Rosa gallica;;1;;16;
34;118192;Rosa gallica;;1;;16;
48;120812;Saponaria bellidifolia;;1;;16;
11;120812;Saponaria bellidifolia;;1;;16;
66;120812;Saponaria bellidifolia;;1;;16;
30;120812;Saponaria bellidifolia;;1;;16;
34;120812;Saponaria bellidifolia;;1;;16;
48;121106;Saxifraga longifolia;;1;;16;
11;121106;Saxifraga longifolia;;1;;16;
66;121106;Saxifraga longifolia;;1;;16;
30;121106;Saxifraga longifolia;;1;;16;
34;121106;Saxifraga longifolia;;1;;16;
48;121971;Scorzonera parviflora;;1;;16;
11;121971;Scorzonera parviflora;;1;;16;
66;121971;Scorzonera parviflora;;1;;16;
30;121971;Scorzonera parviflora;;1;;16;
34;121971;Scorzonera parviflora;;1;;16;
48;122304;Selaginella denticulata;;1;;16;
11;122304;Selaginella denticulata;;1;;16;
66;122304;Selaginella denticulata;;1;;16;
30;122304;Selaginella denticulata;;1;;16;
34;122304;Selaginella denticulata;;1;;16;
48;122824;Serapias olbia;;1;;16;
11;122824;Serapias olbia;;1;;16;
66;122824;Serapias olbia;;1;;16;
30;122824;Serapias olbia;;1;;16;
34;122824;Serapias olbia;;1;;16;
48;122830;Serapias parviflora;;1;;16;
11;122830;Serapias parviflora;;1;;16;
66;122830;Serapias parviflora;;1;;16;
30;122830;Serapias parviflora;;1;;16;
34;122830;Serapias parviflora;;1;;16;
48;124848;Delphinium staphisagria;;1;;16;
11;124848;Delphinium staphisagria;;1;;16;
66;124848;Delphinium staphisagria;;1;;16;
30;124848;Delphinium staphisagria;;1;;16;
34;124848;Delphinium staphisagria;;1;;16;
48;125120;Sternbergia colchiciflora;;1;;16;
11;125120;Sternbergia colchiciflora;;1;;16;
66;125120;Sternbergia colchiciflora;;1;;16;
30;125120;Sternbergia colchiciflora;;1;;16;
34;125120;Sternbergia colchiciflora;;1;;16;
48;126150;Thalictrum lucidum;;1;;16;
11;126150;Thalictrum lucidum;;1;;16;
66;126150;Thalictrum lucidum;;1;;16;
30;126150;Thalictrum lucidum;;1;;16;
34;126150;Thalictrum lucidum;;1;;16;
48;127291;Trifolium diffusum;;1;;16;
11;127291;Trifolium diffusum;;1;;16;
66;127291;Trifolium diffusum;;1;;16;
30;127291;Trifolium diffusum;;1;;16;
34;127291;Trifolium diffusum;;1;;16;
48;128078;Typha laxmannii;;1;;16;
11;128078;Typha laxmannii;;1;;16;
66;128078;Typha laxmannii;;1;;16;
30;128078;Typha laxmannii;;1;;16;
34;128078;Typha laxmannii;;1;;16;
48;131683;Armeria ruscinonensis subsp. littorifuga;;1;;16;
11;131683;Armeria ruscinonensis subsp. littorifuga;;1;;16;
66;131683;Armeria ruscinonensis subsp. littorifuga;;1;;16;
30;131683;Armeria ruscinonensis subsp. littorifuga;;1;;16;
34;131683;Armeria ruscinonensis subsp. littorifuga;;1;;16;
48;131684;Armeria ruscinonensis subsp. ruscinonensis;;1;;16;
11;131684;Armeria ruscinonensis subsp. ruscinonensis;;1;;16;
66;131684;Armeria ruscinonensis subsp. ruscinonensis;;1;;16;
30;131684;Armeria ruscinonensis subsp. ruscinonensis;;1;;16;
34;131684;Armeria ruscinonensis subsp. ruscinonensis;;1;;16;
48;131844;Asplenium seelosii subsp. glabrum;;1;;16;
11;131844;Asplenium seelosii subsp. glabrum;;1;;16;
66;131844;Asplenium seelosii subsp. glabrum;;1;;16;
30;131844;Asplenium seelosii subsp. glabrum;;1;;16;
34;131844;Asplenium seelosii subsp. glabrum;;1;;16;
48;132930;Centaurea maculosa subsp. albida;;1;;16;
11;132930;Centaurea maculosa subsp. albida;;1;;16;
66;132930;Centaurea maculosa subsp. albida;;1;;16;
30;132930;Centaurea maculosa subsp. albida;;1;;16;
34;132930;Centaurea maculosa subsp. albida;;1;;16;
48;136789;Hyssopus officinalis subsp. pilifer;;1;;16;
11;136789;Hyssopus officinalis subsp. pilifer;;1;;16;
66;136789;Hyssopus officinalis subsp. pilifer;;1;;16;
30;136789;Hyssopus officinalis subsp. pilifer;;1;;16;
34;136789;Hyssopus officinalis subsp. pilifer;;1;;16;
48;136879;Isoetes velata subsp. velata;;1;;16;
11;136879;Isoetes velata subsp. velata;;1;;16;
66;136879;Isoetes velata subsp. velata;;1;;16;
30;136879;Isoetes velata subsp. velata;;1;;16;
34;136879;Isoetes velata subsp. velata;;1;;16;
48;138005;Narcissus pseudonarcissus subsp. pallidiflorus;;1;;16;
11;138005;Narcissus pseudonarcissus subsp. pallidiflorus;;1;;16;
66;138005;Narcissus pseudonarcissus subsp. pallidiflorus;;1;;16;
30;138005;Narcissus pseudonarcissus subsp. pallidiflorus;;1;;16;
34;138005;Narcissus pseudonarcissus subsp. pallidiflorus;;1;;16;
48;138552;Papaver lapeyrousianum;;1;;16;
11;138552;Papaver lapeyrousianum;;1;;16;
66;138552;Papaver lapeyrousianum;;1;;16;
30;138552;Papaver lapeyrousianum;;1;;16;
34;138552;Papaver lapeyrousianum;;1;;16;
48;138819;Pinguicula longifolia subsp. caussensis;;1;;16;
11;138819;Pinguicula longifolia subsp. caussensis;;1;;16;
66;138819;Pinguicula longifolia subsp. caussensis;;1;;16;
30;138819;Pinguicula longifolia subsp. caussensis;;1;;16;
34;138819;Pinguicula longifolia subsp. caussensis;;1;;16;
48;159624;Cytisus ratisbonensis;;1;;16;
11;159624;Cytisus ratisbonensis;;1;;16;
66;159624;Cytisus ratisbonensis;;1;;16;
30;159624;Cytisus ratisbonensis;;1;;16;
34;159624;Cytisus ratisbonensis;;1;;16;
48;162206;Neotinea tridentata;;1;;16;
11;162206;Neotinea tridentata;;1;;16;
66;162206;Neotinea tridentata;;1;;16;
30;162206;Neotinea tridentata;;1;;16;
34;162206;Neotinea tridentata;;1;;16;
48;163463;Plecotus macrobullaris;;1;;16;4
11;163463;Plecotus macrobullaris;;1;;16;4
66;163463;Plecotus macrobullaris;;1;;16;4
30;163463;Plecotus macrobullaris;;1;;16;4
34;163463;Plecotus macrobullaris;;1;;16;4
48;163463;Plecotus macrobullaris;;1;;16;7
11;163463;Plecotus macrobullaris;;1;;16;7
66;163463;Plecotus macrobullaris;;1;;16;7
30;163463;Plecotus macrobullaris;;1;;16;7
34;163463;Plecotus macrobullaris;;1;;16;7
48;200118;Myotis daubentonii;;1;;16;4
11;200118;Myotis daubentonii;;1;;16;4
66;200118;Myotis daubentonii;;1;;16;4
30;200118;Myotis daubentonii;;1;;16;4
34;200118;Myotis daubentonii;;1;;16;4
48;200118;Myotis daubentonii;;1;;16;7
11;200118;Myotis daubentonii;;1;;16;7
66;200118;Myotis daubentonii;;1;;16;7
30;200118;Myotis daubentonii;;1;;16;7
34;200118;Myotis daubentonii;;1;;16;7
48;530157;Larus ridibundus;;1;;16;3
11;530157;Larus ridibundus;;1;;16;3
66;530157;Larus ridibundus;;1;;16;3
30;530157;Larus ridibundus;;1;;16;3
34;530157;Larus ridibundus;;1;;16;3
48;534662;Larus genei;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue laguno-marine, Etang de l'Or, Etangs palavasiens ouest, Etang de Lapalme. Polygone de délimitaion;16;
11;534662;Larus genei;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue laguno-marine, Etang de l'Or, Etangs palavasiens ouest, Etang de Lapalme. Polygone de délimitaion;16;
66;534662;Larus genei;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue laguno-marine, Etang de l'Or, Etangs palavasiens ouest, Etang de Lapalme. Polygone de délimitaion;16;
30;534662;Larus genei;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue laguno-marine, Etang de l'Or, Etangs palavasiens ouest, Etang de Lapalme. Polygone de délimitaion;16;
34;534662;Larus genei;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue laguno-marine, Etang de l'Or, Etangs palavasiens ouest, Etang de Lapalme. Polygone de délimitaion;16;
48;610735;Achillea maritima;;1;;16;
11;610735;Achillea maritima;;1;;16;
66;610735;Achillea maritima;;1;;16;
30;610735;Achillea maritima;;1;;16;
34;610735;Achillea maritima;;1;;16;
48;612485;Gymnadenia nigra subsp. austriaca;;1;;16;
11;612485;Gymnadenia nigra subsp. austriaca;;1;;16;
66;612485;Gymnadenia nigra subsp. austriaca;;1;;16;
30;612485;Gymnadenia nigra subsp. austriaca;;1;;16;
34;612485;Gymnadenia nigra subsp. austriaca;;1;;16;
48;612526;Ophrys bertolonii subsp. bertolonii;;1;;16;
11;612526;Ophrys bertolonii subsp. bertolonii;;1;;16;
66;612526;Ophrys bertolonii subsp. bertolonii;;1;;16;
30;612526;Ophrys bertolonii subsp. bertolonii;;1;;16;
34;612526;Ophrys bertolonii subsp. bertolonii;;1;;16;
48;618651;Aconitum burnatii;;1;;16;
11;618651;Aconitum burnatii;;1;;16;
66;618651;Aconitum burnatii;;1;;16;
30;618651;Aconitum burnatii;;1;;16;
34;618651;Aconitum burnatii;;1;;16;
48;627745;Larus melanocephalus;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or, Etangs palavasiens ouest, Etangs palavasiens est, Etangs de Thau et du Bagnas, Bas;16;
11;627745;Larus melanocephalus;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or, Etangs palavasiens ouest, Etangs palavasiens est, Etangs de Thau et du Bagnas, Bas;16;
66;627745;Larus melanocephalus;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or, Etangs palavasiens ouest, Etangs palavasiens est, Etangs de Thau et du Bagnas, Bas;16;
30;627745;Larus melanocephalus;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or, Etangs palavasiens ouest, Etangs palavasiens est, Etangs de Thau et du Bagnas, Bas;16;
34;627745;Larus melanocephalus;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or, Etangs palavasiens ouest, Etangs palavasiens est, Etangs de Thau et du Bagnas, Bas;16;
48;628301;Limonium geronense;;1;;16;
11;628301;Limonium geronense;;1;;16;
66;628301;Limonium geronense;;1;;16;
30;628301;Limonium geronense;;1;;16;
34;628301;Limonium geronense;;1;;16;
48;717322;Limonium diffusum;;1;;16;
11;717322;Limonium diffusum;;1;;16;
66;717322;Limonium diffusum;;1;;16;
30;717322;Limonium diffusum;;1;;16;
34;717322;Limonium diffusum;;1;;16;
48;717341;Ophrys subinsectifera;;1;;16;
11;717341;Ophrys subinsectifera;;1;;16;
66;717341;Ophrys subinsectifera;;1;;16;
30;717341;Ophrys subinsectifera;;1;;16;
34;717341;Ophrys subinsectifera;;1;;16;
48;717648;Taraxacum raii;;1;;16;
11;717648;Taraxacum raii;;1;;16;
66;717648;Taraxacum raii;;1;;16;
30;717648;Taraxacum raii;;1;;16;
34;717648;Taraxacum raii;;1;;16;
48;717697;Tanacetum annuum;;1;;16;
11;717697;Tanacetum annuum;;1;;16;
66;717697;Tanacetum annuum;;1;;16;
30;717697;Tanacetum annuum;;1;;16;
34;717697;Tanacetum annuum;;1;;16;
48;718425;Tragopogon eriospermus;;1;;16;
11;718425;Tragopogon eriospermus;;1;;16;
66;718425;Tragopogon eriospermus;;1;;16;
30;718425;Tragopogon eriospermus;;1;;16;
34;718425;Tragopogon eriospermus;;1;;16;
48;718768;Salvia lavandulifolia subsp. pyrenaeorum;;1;;16;
11;718768;Salvia lavandulifolia subsp. pyrenaeorum;;1;;16;
66;718768;Salvia lavandulifolia subsp. pyrenaeorum;;1;;16;
30;718768;Salvia lavandulifolia subsp. pyrenaeorum;;1;;16;
34;718768;Salvia lavandulifolia subsp. pyrenaeorum;;1;;16;
48;3343;Sterna hirundo;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Petite Camargue laguno-marine, Etang de lOr, Etangs palavasiens Est, Etangs palavasiens Ouest, E;16;
11;3343;Sterna hirundo;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Petite Camargue laguno-marine, Etang de lOr, Etangs palavasiens Est, Etangs palavasiens Ouest, E;16;
66;3343;Sterna hirundo;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Petite Camargue laguno-marine, Etang de lOr, Etangs palavasiens Est, Etangs palavasiens Ouest, E;16;
30;3343;Sterna hirundo;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Petite Camargue laguno-marine, Etang de lOr, Etangs palavasiens Est, Etangs palavasiens Ouest, E;16;
34;3343;Sterna hirundo;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Petite Camargue laguno-marine, Etang de lOr, Etangs palavasiens Est, Etangs palavasiens Ouest, E;16;
48;3352;Sternula albifrons;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Petite Camargue laguno-marine, Etang de l'Or, Etangs palavasiens Est, Etangs palavasiens Ouest, E;16;
11;3352;Sternula albifrons;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Petite Camargue laguno-marine, Etang de l'Or, Etangs palavasiens Est, Etangs palavasiens Ouest, E;16;
66;3352;Sternula albifrons;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Petite Camargue laguno-marine, Etang de l'Or, Etangs palavasiens Est, Etangs palavasiens Ouest, E;16;
30;3352;Sternula albifrons;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Petite Camargue laguno-marine, Etang de l'Or, Etangs palavasiens Est, Etangs palavasiens Ouest, E;16;
34;3352;Sternula albifrons;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Petite Camargue laguno-marine, Etang de l'Or, Etangs palavasiens Est, Etangs palavasiens Ouest, E;16;
48;3362;Sterna sandvicensis;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or, Etangs de Thau et du Bagnas, Etangs palavasiens ouest. Polygone de délimitaion ;16;
11;3362;Sterna sandvicensis;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or, Etangs de Thau et du Bagnas, Etangs palavasiens ouest. Polygone de délimitaion ;16;
66;3362;Sterna sandvicensis;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or, Etangs de Thau et du Bagnas, Etangs palavasiens ouest. Polygone de délimitaion ;16;
30;3362;Sterna sandvicensis;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or, Etangs de Thau et du Bagnas, Etangs palavasiens ouest. Polygone de délimitaion ;16;
34;3362;Sterna sandvicensis;;3;Observation réalisée entre le 04/15 et le 09/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or, Etangs de Thau et du Bagnas, Etangs palavasiens ouest. Polygone de délimitaion ;16;
48;3493;Bubo bubo;;1;;16;
11;3493;Bubo bubo;;1;;16;
66;3493;Bubo bubo;;1;;16;
30;3493;Bubo bubo;;1;;16;
34;3493;Bubo bubo;;1;;16;
48;3507;Glaucidium passerinum;;3;;16;
11;3507;Glaucidium passerinum;;3;;16;
66;3507;Glaucidium passerinum;;3;;16;
30;3507;Glaucidium passerinum;;3;;16;
34;3507;Glaucidium passerinum;;3;;16;
48;3533;Aegolius funereus;;1;;16;
11;3533;Aegolius funereus;;1;;16;
66;3533;Aegolius funereus;;1;;16;
30;3533;Aegolius funereus;;1;;16;
34;3533;Aegolius funereus;;1;;16;
11;94252;Dactylorhiza elata;;1;;16;
30;3089;Tetrax tetrax;;1;;16;
34;3089;Tetrax tetrax;;1;;16;
48;2576;Numenius arquata;;1;;16;
48;116206;Pseudorchis albida;;1;;16;
66;94252;Dactylorhiza elata;;1;;16;
48;2440;Phalacrocorax carbo;;1;;16;
11;2440;Phalacrocorax carbo;;1;;16;
66;2440;Phalacrocorax carbo;;1;;16;
30;2440;Phalacrocorax carbo;;1;;16;
34;2440;Phalacrocorax carbo;;1;;16;
48;2477;Ixobrychus minutus;;1;;16;3
11;2477;Ixobrychus minutus;;1;;16;3
66;2477;Ixobrychus minutus;;1;;16;3
30;2477;Ixobrychus minutus;;1;;16;3
34;2477;Ixobrychus minutus;;1;;16;3
48;2481;Nycticorax nycticorax;;1;;16;3
11;2481;Nycticorax nycticorax;;1;;16;3
66;2481;Nycticorax nycticorax;;1;;16;3
30;2481;Nycticorax nycticorax;;1;;16;3
34;2481;Nycticorax nycticorax;;1;;16;3
48;2486;Ardeola ralloides;;1;;16;3
11;2486;Ardeola ralloides;;1;;16;3
66;2486;Ardeola ralloides;;1;;16;3
30;2486;Ardeola ralloides;;1;;16;3
34;2486;Ardeola ralloides;;1;;16;3
48;2489;Bubulcus ibis;;1;;16;3
11;2489;Bubulcus ibis;;1;;16;3
66;2489;Bubulcus ibis;;1;;16;3
30;2489;Bubulcus ibis;;1;;16;3
34;2489;Bubulcus ibis;;1;;16;3
48;2497;Egretta garzetta;;1;;16;3
11;2497;Egretta garzetta;;1;;16;3
66;2497;Egretta garzetta;;1;;16;3
30;2497;Egretta garzetta;;1;;16;3
34;2497;Egretta garzetta;;1;;16;3
48;2504;Ardea alba;;1;;16;3
11;2504;Ardea alba;;1;;16;3
66;2504;Ardea alba;;1;;16;3
30;2504;Ardea alba;;1;;16;3
34;2504;Ardea alba;;1;;16;3
48;2506;Ardea cinerea;;1;;16;3
11;2506;Ardea cinerea;;1;;16;3
66;2506;Ardea cinerea;;1;;16;3
30;2506;Ardea cinerea;;1;;16;3
34;2506;Ardea cinerea;;1;;16;3
48;2508;Ardea purpurea;;1;Observation réalisée entre le 04/01 et le 08/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Communes riveraines de la retenue de l'Estrade (11). Polygone de délimitaion;16;
11;2508;Ardea purpurea;;1;Observation réalisée entre le 04/01 et le 08/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Communes riveraines de la retenue de l'Estrade (11). Polygone de délimitaion;16;
66;2508;Ardea purpurea;;1;Observation réalisée entre le 04/01 et le 08/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Communes riveraines de la retenue de l'Estrade (11). Polygone de délimitaion;16;
30;2508;Ardea purpurea;;1;Observation réalisée entre le 04/01 et le 08/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Communes riveraines de la retenue de l'Estrade (11). Polygone de délimitaion;16;
34;2508;Ardea purpurea;;1;Observation réalisée entre le 04/01 et le 08/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Communes riveraines de la retenue de l'Estrade (11). Polygone de délimitaion;16;
48;2522;Plegadis falcinellus;;1;;16;3
11;2522;Plegadis falcinellus;;1;;16;3
66;2522;Plegadis falcinellus;;1;;16;3
30;2522;Plegadis falcinellus;;1;;16;3
34;2522;Plegadis falcinellus;;1;;16;3
48;2645;Aquila chrysaetos;;2;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
11;2645;Aquila chrysaetos;;2;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
66;2645;Aquila chrysaetos;;2;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
30;2645;Aquila chrysaetos;;2;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
34;2645;Aquila chrysaetos;;2;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
48;2651;Hieraaetus pennatus;;1;;16;3
11;2651;Hieraaetus pennatus;;1;;16;3
66;2651;Hieraaetus pennatus;;1;;16;3
30;2651;Hieraaetus pennatus;;1;;16;3
34;2651;Hieraaetus pennatus;;1;;16;3
48;2655;Aquila fasciata;;3;;16;
11;2655;Aquila fasciata;;3;;16;
66;2655;Aquila fasciata;;3;;16;
30;2655;Aquila fasciata;;3;;16;
34;2655;Aquila fasciata;;3;;16;
48;2666;Falco naumanni;;2;;16;3
11;2666;Falco naumanni;;2;;16;3
66;2666;Falco naumanni;;2;;16;3
30;2666;Falco naumanni;;2;;16;3
34;2666;Falco naumanni;;2;;16;3
48;2836;Elanus caeruleus;;3;;16;
11;2836;Elanus caeruleus;;3;;16;
66;2836;Elanus caeruleus;;3;;16;
30;2836;Elanus caeruleus;;3;;16;
34;2836;Elanus caeruleus;;3;;16;
48;2852;Gypaetus barbatus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
11;2852;Gypaetus barbatus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
66;2852;Gypaetus barbatus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
30;2852;Gypaetus barbatus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
34;2852;Gypaetus barbatus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
48;2856;Neophron percnopterus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
